,rent,dist,nrooms,age,size,noccup,price
19159,316.0,20.0,2.0,11.0,5.0,three,113550.0
19160,389.0,20.0,2.0,15.0,5.0,3,110900.47666332258
19161,324.0,20.0,,8.0,6.0,3,92050.0
19162,306.0,20.0,2.0,12.0,5.0,3,82700.0
19163,296.0,20.0,2.0,4.0,5.0,3,86786.35757270872
19164,246.0,20.0,2.0,16.0,5.0,3,80100.0
19165,232.0,20.0,2.0,32.0,5.0,3,70700.0
19166,125.0,20.0,2.0,28.0,6.0,3,57050.0
19167,122.0,8.0,2.0,23.0,5.0,3,64600.0
19168,107.0,20.0,2.0,17.0,3.0,3,70300.0
19169,156.0,20.0,2.0,16.0,4.0,3,84050.0
19170,462.0,20.0,2.0,10.0,6.0,'3',162350.0
19171,,20.0,2.0,17.0,5.0,3,107950.0
19172,326.0,20.0,2.0,29.0,5.0,3,98200.0
19173,269.0,20.0,2.0,18.0,4.0,3,95950.0
19174,462.0,8.0,2.0,21.0,5.0,3,171550.0
19175,429.0,20.0,2.0,29.0,5.0,3,172050.0
19176,341.0,20.0,2.0,29.0,5.0,3,98200.0
19177,246.0,20.0,2.0,17.0,4.0,3,83796.26300540692
19178,301.0,20.0,2.0,14.0,4.0,3,104200.0
19179,455.0,20.0,2.0,29.0,5.0,3,167200.0
19180,254.0,20.0,2.0,15.0,4.0,3,123450.0
19181,352.0,20.0,2.0,13.0,4.0,3,129900.0
19182,295.0,20.0,,,3.0,2,134600.0
19183,,20.0,2.0,14.0,3.0,2,100600.0
19184,259.0,20.0,2.0,20.0,,2,5388495.0
19185,444.0,20.0,2.0,0.0,5.0,3,137059.4826460963
19186,195.0,20.0,2.0,14.0,4.0,3,110550.0
19187,332.0,20.0,2.0,26.0,5.0,'3',106518.66667505102
19188,219.0,20.0,2.0,24.0,4.0,3,121300.0
19189,243.0,,24.0,32.0,5.0,3,86100.0
19190,218.0,20.0,2.0,29.0,4.0,3,84850.0
19191,298.0,21.0,2.0,47.0,4.0,3,117794.19588510777
19192,301.0,20.0,2.0,36.0,4.0,3,81550.0
19193,204.0,20.0,2.0,40.0,4.0,3,80600.0
19194,266.0,20.0,2.0,35.0,5.0,3,84150.0
19195,259.0,20.0,2.0,36.0,4.0,3,80600.0
19196,246.0,21.0,2.0,45.0,4.0,3,89150.0
19197,293.0,19.0,2.0,36.0,4.0,3,91500.0
19198,289.0,20.0,2.0,31.0,5.0,3,96600.0
19199,164.0,19.0,2.0,42.0,6.0,3,82500.0
19200,247.0,21.0,2.0,35.0,5.0,3,78900.0
19201,166.0,21.0,2.0,52.0,4.0,3,64950.0
19202,112.0,21.0,2.0,38.0,4.0,3,62000.0
19203,115.0,21.0,35.0,52.0,4.0,3,68750.0
19204,102.0,21.0,2.0,52.0,4.0,3,129150.0
19205,127.0,21.0,2.0,27.0,4.0,3,175000.0
19206,149.0,21.0,2.0,29.0,5.0,3,82400.0
19207,218.0,21.0,2.0,35.0,5.0,3,78500.0
19208,236.0,21.0,2.0,41.0,4.0,3,87750.0
19209,173.0,21.0,2.0,42.0,4.0,3,84700.0
19210,217.0,21.0,2.0,41.0,4.0,3,79650.0
19211,228.0,21.0,2.0,36.0,4.0,3,82000.16811161886
19212,222.0,21.0,2.0,39.0,4.0,3,92700.0
19213,259.0,21.0,2.0,48.0,4.0,3,111050.0
19214,84.0,21.0,2.0,29.0,3.0,2,54676.17275135473
19215,163.0,,2.0,52.0,3.0,3,94400.0
19216,400.0,,2.0,15.0,5.0,3,122300.0
19217,185.0,21.0,2.0,16.0,4.0,3,97150.0
19218,353.0,21.0,26.0,17.0,5.0,3,101450.0
19219,229.0,21.0,,19.0,8.0,3,95150.0
19220,179.0,21.0,2.0,15.0,3.0,3,70650.0
19221,294.0,21.0,2.0,23.0,4.0,3,106650.0
19222,378.0,21.0,2.0,29.0,4.0,3,120100.0
19223,375.0,21.0,2.0,32.0,4.0,3,137950.0
19224,313.0,21.0,2.0,0.0,4.0,3,103837.82482052819
19225,452.0,21.0,2.0,23.0,5.0,3,144550.0
19226,462.0,21.0,2.0,19.0,6.0,3,190650.0
19227,462.0,21.0,2.0,15.0,6.0,3,165450.0
19228,315.0,21.0,2.0,16.0,5.0,3,95150.0
19229,211.0,21.0,39.0,16.0,3.0,3,93100.0
19230,282.0,20.0,2.0,23.0,5.0,3,86300.0
19231,304.0,20.0,2.0,14.0,4.0,3,95593.31466797297
19232,245.0,21.0,,21.0,4.0,3,88100.0
19233,356.0,20.0,2.0,20.0,6.0,3,95250.0
19234,462.0,21.0,2.0,,5.0,3,156500.0
19235,,,2.0,19.0,5.0,3,127850.0
19236,289.0,20.0,2.0,24.0,5.0,3,107200.0
19237,462.0,20.0,29.0,17.0,4.0,3,170750.0
19238,338.0,21.0,2.0,24.0,5.0,3,132600.0
19239,433.0,20.0,,19.0,5.0,3,132800.0
19240,,20.0,2.0,17.0,8.0,3,115900.0
19241,411.0,21.0,2.0,6.0,5.0,3,127100.0
19242,,21.0,2.0,23.0,4.0,3,96000.0
19243,281.0,21.0,2.0,18.0,8.0,3,124150.0
19244,229.0,21.0,2.0,6.0,4.0,3,112050.0
19245,408.0,21.0,2.0,16.0,5.0,3,126050.0
19246,154.0,21.0,2.0,14.0,4.0,3,67700.0
19247,279.0,21.0,,16.0,5.0,3,78250.0
19248,230.0,21.0,2.0,16.0,4.0,3,80850.0
19249,199.0,21.0,2.0,9.0,4.0,3,45750.0
19250,341.0,21.0,2.0,12.0,5.0,3,99388.23451037538
19251,340.0,21.0,2.0,,5.0,3,98700.0
19252,237.0,21.0,2.0,7.0,5.0,3,95500.0
19253,355.0,19.0,2.0,28.0,5.0,3,124300.0
19254,226.0,21.0,24.0,13.0,7.0,3,71400.0
19255,197.0,21.0,2.0,16.0,5.0,3,73450.0
19256,338.0,21.0,0.0,14.0,5.0,3,97630.31658586356
19257,,,2.0,14.0,5.0,3,106550.0
19258,129.0,21.0,2.0,14.0,,2,75000.0
19259,294.0,21.0,2.0,17.0,8.0,3,85450.0
19260,305.0,21.0,2.0,25.0,5.0,3,90098.08153648928
19261,199.0,21.0,2.0,23.0,6.0,3,73950.0
19262,290.0,21.0,2.0,20.0,6.0,3,70150.0
19263,238.0,21.0,2.0,48.0,5.0,3,70200.0
19264,178.0,21.0,2.0,35.0,4.0,3,72500.0
19265,180.0,21.0,2.0,28.0,5.0,3,73100.0
19266,70.0,21.0,2.0,52.0,8.0,4,64600.0
19267,268.0,21.0,2.0,17.0,5.0,3,82150.0
19268,227.0,21.0,2.0,11.0,5.0,3,71150.0
19269,278.0,21.0,2.0,15.0,5.0,3,83800.0
19270,272.0,19.0,2.0,8.0,5.0,3,91800.0
19271,350.0,21.0,2.0,23.0,4.0,3,152350.0
19272,354.0,21.0,2.0,11.0,6.0,3,85100.0
19273,286.0,21.0,2.0,14.0,4.0,3,80408.11459863848
19274,298.0,21.0,2.0,0.0,5.0,3,172650.0
19275,377.0,21.0,2.0,9.0,5.0,3,92800.0
19276,178.0,21.0,2.0,42.0,5.0,3,45200.98990150222
19277,163.0,21.0,2.0,29.0,5.0,3,71600.0
19278,193.0,21.0,2.0,31.0,6.0,3,65550.0
19279,145.0,21.0,2.0,26.0,7.0,3,73000.0
19280,232.0,21.0,2.0,26.0,7.0,3,64232.46823000347
19281,326.0,,2.0,,6.0,3,75000.0
19282,210.0,21.0,2.0,30.0,5.0,3,76150.0
19283,223.0,21.0,2.0,30.0,6.0,3,78650.0
19284,,20.0,37.0,40.0,5.0,3,91650.0
19285,200.0,21.0,2.0,36.0,7.0,3,74550.0
19286,194.0,21.0,2.0,43.0,6.0,3,72000.0
19287,206.0,21.0,2.0,35.0,5.0,,98750.0
19288,297.0,21.0,2.0,17.0,6.0,3,82500.0
19289,208.0,21.0,2.0,32.0,5.0,3,84650.0
19290,222.0,21.0,2.0,29.0,5.0,3,118650.0
19291,275.0,21.0,2.0,38.0,5.0,3,122200.0
19292,,21.0,2.0,19.0,5.0,3,102300.0
19293,234.0,21.0,2.0,37.0,4.0,3,89250.0
19294,275.0,21.0,2.0,15.0,4.0,3,5336441.0
19295,284.0,21.0,2.0,21.0,5.0,3,87500.0
19296,291.0,21.0,2.0,40.0,5.0,3,107950.0
19297,312.0,21.0,2.0,26.0,5.0,3,128600.0
19298,220.0,21.0,2.0,26.0,5.0,3,59616.26832742957
19299,332.0,21.0,2.0,16.0,5.0,3,108450.0
19300,184.0,21.0,2.0,19.0,4.0,3,130150.0
19301,271.0,21.0,32.0,22.0,5.0,'3',116850.0
19302,355.0,21.0,2.0,32.0,6.0,3,120450.0
19303,338.0,21.0,2.0,27.0,5.0,3,129950.0
19304,377.0,20.0,37.0,30.0,5.0,3,111200.0
19305,338.0,21.0,2.0,34.0,6.0,3,135700.0
19306,344.0,20.0,2.0,32.0,5.0,3,145350.0
19307,299.0,21.0,2.0,25.0,5.0,3,122050.0
19308,379.0,21.0,2.0,20.0,5.0,3,138100.0
19309,395.0,21.0,2.0,18.0,5.0,3,146950.0
19310,333.0,21.0,2.0,16.0,5.0,3,152500.0
19311,432.0,19.0,2.0,16.0,5.0,3,133750.0
19312,258.0,21.0,2.0,31.0,5.0,3,104750.0
19313,386.0,,2.0,28.0,5.0,3,134150.0
19314,303.0,21.0,2.0,36.0,,3,86100.0
19315,350.0,21.0,2.0,19.0,5.0,3,134900.0
19316,338.0,21.0,2.0,22.0,5.0,3,148400.0
19317,,22.0,2.0,30.0,8.0,3,66250.0
19318,154.0,22.0,2.0,52.0,4.0,three,60000.0
19319,232.0,22.0,2.0,29.0,4.0,3,81050.0
19320,102.0,22.0,2.0,37.0,4.0,3,59150.0
19321,242.0,19.0,2.0,35.0,4.0,3,68450.0
19322,200.0,22.0,2.0,33.0,4.0,3,57955.44857682721
19323,,22.0,2.0,44.0,4.0,3,66350.0
19324,158.0,22.0,2.0,48.0,4.0,3,41855.69044734674
19325,278.0,22.0,2.0,49.0,5.0,3,74400.0
19326,,22.0,2.0,46.0,4.0,3,58500.0
19327,,21.0,2.0,37.0,4.0,3,73250.0
19328,263.0,,2.0,27.0,5.0,3,93900.0
19329,192.0,21.0,2.0,25.0,4.0,3,124600.0
19330,353.0,21.0,2.0,22.0,5.0,3,133100.0
19331,203.0,22.0,3.0,37.0,4.0,3,58550.0
19332,337.0,21.0,2.0,29.0,5.0,3,125950.0
19333,379.0,21.0,2.0,4.0,5.0,3,120400.0
19334,289.0,21.0,2.0,8.0,6.0,3,97550.0
19335,274.0,21.0,2.0,13.0,6.0,3,91600.0
19336,320.0,21.0,2.0,9.0,6.0,3,125400.0
19337,86.0,21.0,2.0,12.0,3.0,2,69650.0
19338,245.0,21.0,2.0,27.0,5.0,3,86450.0
19339,283.0,21.0,2.0,5.0,8.0,3,83826.10069338199
19340,280.0,22.0,2.0,23.0,5.0,3,86850.0
19341,164.0,22.0,2.0,52.0,4.0,3,80000.0
19342,,22.0,2.0,52.0,8.0,3,91650.0
19343,0.0,0.0,2.0,35.0,5.0,3,47779.705391951655
19344,239.0,22.0,2.0,0.0,6.0,3,56948.80924293745
19345,290.0,22.0,2.0,29.0,6.0,3,94300.0
19346,243.0,21.0,2.0,,4.0,3,84400.0
19347,302.0,22.0,2.0,41.0,8.0,3,100850.0
19348,344.0,22.0,2.0,16.0,5.0,3,122300.0
19349,351.0,19.0,2.0,33.0,6.0,3,123100.0
19350,382.0,22.0,2.0,33.0,5.0,3,116831.11096819364
19351,305.0,22.0,2.0,26.0,6.0,3,143900.0
19352,223.0,22.0,2.0,37.0,6.0,3,75650.0
19353,280.0,22.0,2.0,32.0,6.0,3,114000.0
19354,352.0,22.0,2.0,18.0,5.0,3,120850.0
19355,292.0,,2.0,43.0,5.0,3,105000.0
19356,253.0,23.0,2.0,16.0,6.0,3,85950.0
19357,226.0,23.0,2.0,35.0,4.0,3,70300.0
19358,243.0,23.0,2.0,46.0,5.0,3,69400.0
19359,263.0,23.0,2.0,21.0,3.0,2,113208.03631340573
19360,244.0,23.0,2.0,32.0,5.0,3,67050.0
19361,,23.0,2.0,20.0,5.0,3,82200.0
19362,248.0,24.0,3.0,9.0,3.0,3,147700.0
19363,203.0,23.0,2.0,38.0,6.0,3,65650.0
19364,251.0,23.0,2.0,27.0,5.0,3,78750.0
19365,293.0,22.0,2.0,28.0,5.0,3,78961.51554046331
19366,,21.0,2.0,50.0,5.0,3,61450.00000000001
19367,177.0,22.0,2.0,31.0,4.0,3,56250.0
19368,295.0,21.0,2.0,18.0,5.0,3,131250.0
19369,,21.0,2.0,29.0,5.0,3,134400.0
19370,423.0,21.0,28.0,8.0,4.0,3,182400.0
19371,249.0,13.0,2.0,27.0,5.0,3,104150.0
19372,245.0,12.0,2.0,17.0,5.0,3,134750.0
19373,277.0,12.0,2.0,27.0,5.0,3,86650.0
19374,165.0,12.0,,20.0,8.0,3,78150.0
19375,233.0,12.0,2.0,27.0,6.0,3,91650.0
19376,414.0,12.0,2.0,14.0,6.0,3,137650.0
19377,268.0,12.0,2.0,16.0,7.0,3,93750.0
19378,,12.0,2.0,46.0,6.0,3,141050.0
19379,269.0,12.0,2.0,9.0,5.0,3,71350.0
19380,139.0,12.0,2.0,52.0,5.0,3,42700.0
19381,128.0,12.0,2.0,45.0,4.0,3,54700.00000000001
19382,286.0,12.0,2.0,38.0,5.0,,48200.0
19383,176.0,12.0,2.0,28.0,4.0,3,47350.0
19384,128.0,12.0,2.0,16.0,5.0,3,56650.0
19385,156.0,12.0,2.0,20.0,5.0,3,38650.0
19386,185.0,0.0,2.0,46.0,5.0,3,38550.0
19387,231.0,12.0,2.0,32.0,6.0,3,44450.0
19388,192.0,12.0,2.0,16.0,5.0,3,58199.99999999999
19389,121.0,12.0,,26.0,3.0,3,42500.0
19390,248.0,12.0,2.0,0.0,5.0,3,74751.32160274248
19391,170.0,,2.0,25.0,8.0,3,35650.0
19392,184.0,,2.0,35.0,5.0,3,37500.0
19393,167.0,12.0,2.0,30.0,5.0,3,71040.73089053754
19394,125.0,12.0,2.0,,8.0,3,58350.0
19395,101.0,12.0,2.0,10.0,6.0,3,42600.0
19396,,12.0,2.0,21.0,5.0,3,56250.0
19397,276.0,12.0,2.0,16.0,7.0,3,60950.00000000001
19398,172.0,12.0,2.0,37.0,6.0,3,45950.0
19399,176.0,12.0,2.0,35.0,3.0,3,45100.0
19400,225.0,12.0,2.0,18.0,6.0,3,78250.0
19401,214.0,12.0,2.0,12.0,7.0,3,46350.0
19402,197.0,12.0,2.0,0.0,7.0,3,40750.0
19403,328.0,12.0,2.0,18.0,7.0,3,89750.0
19404,181.0,0.0,2.0,22.0,4.0,3,134400.0
19405,269.0,12.0,2.0,14.0,4.0,3,80450.0
19406,289.0,12.0,2.0,14.0,5.0,3,87200.0
19407,243.0,12.0,2.0,19.0,5.0,3,88350.0
19408,,12.0,2.0,31.0,5.0,3,85100.0
19409,121.0,12.0,2.0,24.0,4.0,3,78150.0
19410,330.0,12.0,2.0,25.0,5.0,3,87050.0
19411,431.0,12.0,2.0,19.0,6.0,3,124300.0
19412,462.0,,2.0,14.0,5.0,3,217500.0
19413,191.0,12.0,2.0,23.0,5.0,3,80550.0
19414,369.0,12.0,2.0,5.0,6.0,3,5210364.0
19415,253.0,12.0,2.0,39.0,5.0,3,106250.0
19416,241.0,12.0,2.0,19.0,6.0,3,64649.99999999999
19417,242.0,12.0,2.0,29.0,6.0,3,93750.0
19418,251.0,12.0,2.0,30.0,8.0,3,110000.0
19419,291.0,12.0,2.0,42.0,6.0,3,85700.0
19420,215.0,0.0,2.0,43.0,6.0,3,93750.0
19421,259.0,12.0,2.0,7.0,5.0,3,75950.0
19422,247.0,,2.0,52.0,6.0,3,98750.0
19423,339.0,0.0,2.0,5.0,5.0,3,97750.0
19424,270.0,12.0,2.0,25.0,4.0,3,65650.0
19425,,12.0,2.0,6.0,5.0,3,68850.0
19426,250.0,12.0,2.0,16.0,6.0,3,62700.0
19427,168.0,12.0,2.0,52.0,2.0,2,87500.0
19428,243.0,12.0,2.0,12.0,5.0,3,71100.0
19429,256.0,12.0,2.0,31.0,6.0,3,98450.0
19430,345.0,12.0,2.0,6.0,6.0,3,82041.85541830696
19431,342.0,0.0,2.0,5.0,8.0,3,77962.12246016932
19432,312.0,12.0,28.0,,6.0,3,81400.0
19433,251.0,12.0,2.0,8.0,5.0,3,64549.99999999999
19434,298.0,12.0,3.0,37.0,6.0,3,90240.517139158
19435,40.0,12.0,1.0,16.0,8.0,7,82264.66313914022
19436,255.0,12.0,2.0,18.0,4.0,3,73750.0
19437,186.0,12.0,0.0,20.0,4.0,3,80672.23915283124
19438,412.0,12.0,2.0,33.0,5.0,3,132876.8849627135
19439,462.0,12.0,2.0,15.0,4.0,3,91200.0
19440,374.0,12.0,2.0,29.0,5.0,3,79050.0
19441,268.0,12.0,2.0,33.0,5.0,3,54850.0
19442,84.0,12.0,2.0,,5.0,3,43750.0
19443,152.0,12.0,2.0,18.0,6.0,3,46350.0
19444,178.0,12.0,,28.0,6.0,3,40700.0
19445,264.0,12.0,2.0,19.0,5.0,3,72500.0
19446,285.0,12.0,26.0,5.0,5.0,3,73000.0
19447,226.0,12.0,2.0,9.0,5.0,3,80450.0
19448,299.0,12.0,2.0,25.0,6.0,3,57250.0
19449,199.0,12.0,2.0,20.0,6.0,3,55200.00000000001
19450,283.0,12.0,2.0,27.0,6.0,3,55250.0
19451,266.0,12.0,2.0,28.0,5.0,3,53200.0
19452,318.0,12.0,2.0,4.0,5.0,3,81050.0
19453,328.0,12.0,2.0,15.0,6.0,3,68800.0
19454,321.0,12.0,2.0,16.0,6.0,3,69150.0
19455,386.0,12.0,2.0,16.0,6.0,3,94200.0
19456,167.0,12.0,2.0,37.0,8.0,3,112500.0
19457,,12.0,2.0,6.0,6.0,3,69250.0
19458,355.0,12.0,33.0,10.0,5.0,3,74050.0
19459,462.0,12.0,2.0,17.0,4.0,3,202440.24934768685
19460,417.0,12.0,2.0,18.0,5.0,3,138294.6358105098
19461,462.0,12.0,2.0,25.0,5.0,3,99700.0
19462,,12.0,2.0,30.0,,3,47450.0
19463,239.0,12.0,2.0,24.0,5.0,3,74800.0
19464,260.0,12.0,2.0,,5.0,3,80450.0
19465,230.0,0.0,2.0,15.0,5.0,3,57150.0
19466,237.0,12.0,2.0,16.0,6.0,3,65150.0
19467,353.0,12.0,2.0,9.0,6.0,3,81850.0
19468,238.0,12.0,2.0,27.0,5.0,3,56399.99999999999
19469,167.0,12.0,,28.0,5.0,3,56350.0
19470,161.0,12.0,2.0,16.0,5.0,3,66898.95454408227
19471,273.0,12.0,2.0,13.0,5.0,3,77750.0
19472,250.0,12.0,2.0,16.0,8.0,3,60600.0
19473,162.0,12.0,2.0,18.0,5.0,3,59300.0
19474,328.0,12.0,2.0,16.0,8.0,4,58650.0
19475,219.0,0.0,2.0,17.0,5.0,3,57150.0
19476,322.0,12.0,2.0,18.0,4.0,3,81600.0
19477,180.0,12.0,2.0,31.0,5.0,3,60750.00000000001
19478,234.0,12.0,33.0,19.0,4.0,3,68750.0
19479,289.0,12.0,,15.0,6.0,3,72600.0
19480,265.0,12.0,29.0,24.0,5.0,3,63949.99999999999
19481,151.0,12.0,2.0,21.0,8.0,3,89900.0
19482,339.0,12.0,2.0,33.0,5.0,3,57099.99999999999
19483,197.0,12.0,2.0,40.0,4.0,3,50300.0
19484,187.0,12.0,2.0,36.0,5.0,3,51549.99999999999
19485,70.0,12.0,31.0,10.0,3.0,2,63549.99999999999
19486,207.0,0.0,31.0,33.0,5.0,3,54550.0
19487,137.0,12.0,2.0,28.0,,3,45250.0
19488,144.0,12.0,2.0,30.0,4.0,3,53500.0
19489,194.0,12.0,2.0,39.0,5.0,3,75990.59233639912
19490,218.0,12.0,2.0,46.0,4.0,3,53000.0
19491,161.0,12.0,,44.0,4.0,3,43300.0
19492,188.0,12.0,2.0,52.0,4.0,3,59500.0
19493,188.0,12.0,2.0,27.0,4.0,3,55100.00000000001
19494,230.0,,2.0,37.0,4.0,3,54050.0
19495,337.0,12.0,2.0,36.0,4.0,3,75700.0
19496,244.0,12.0,2.0,43.0,4.0,3,69050.0
19497,298.0,12.0,2.0,43.0,5.0,3,76000.0
19498,164.0,12.0,2.0,47.0,3.0,3,74700.0
19499,200.0,12.0,2.0,32.0,5.0,3,55750.0
19500,238.0,12.0,2.0,24.0,6.0,3,81822.30293486292
19501,161.0,12.0,2.0,31.0,6.0,3,37750.0
19502,236.0,12.0,2.0,36.0,5.0,3,54950.0
19503,120.0,0.0,2.0,28.0,8.0,3,62500.0
19504,229.0,12.0,,20.0,7.0,3,53000.0
19505,236.0,12.0,2.0,22.0,7.0,3,51149.99999999999
19506,227.0,12.0,2.0,5.0,5.0,3,60000.0
19507,251.0,,2.0,33.0,5.0,3,75000.0
19508,,12.0,2.0,37.0,5.0,,62500.0
19509,157.0,0.0,2.0,42.0,7.0,3,44150.0
19510,117.0,12.0,2.0,35.0,7.0,3,40900.0
19511,190.0,12.0,2.0,30.0,8.0,4,41950.0
19512,,12.0,2.0,33.0,7.0,3,29500.0
19513,211.0,12.0,2.0,43.0,4.0,3,40650.0
19514,189.0,12.0,2.0,46.0,5.0,3,38850.0
19515,125.0,12.0,27.0,14.0,7.0,3,47900.0
19516,97.0,12.0,3.0,52.0,,3,37500.0
19517,142.0,12.0,38.0,36.0,8.0,4,34950.0
19518,76.0,12.0,2.0,33.0,6.0,3,40650.0
19519,,12.0,2.0,43.0,6.0,3,33750.0
19520,206.0,12.0,2.0,41.0,4.0,3,49800.0
19521,136.0,12.0,2.0,50.0,4.0,3,35000.0
19522,51.0,12.0,2.0,17.0,2.0,2,93750.0
19523,37.0,12.0,2.0,52.0,5.0,3,41250.0
19524,71.0,12.0,2.0,19.0,8.0,7,81250.0
19525,89.0,12.0,2.0,52.0,8.0,3,45300.0
19526,299.0,12.0,2.0,16.0,5.0,3,68750.0
19527,209.0,12.0,2.0,41.0,4.0,3,45350.0
19528,156.0,12.0,2.0,42.0,4.0,3,47750.0
19529,462.0,12.0,2.0,40.0,5.0,3,86100.0
19530,235.0,12.0,,45.0,5.0,3,55350.0
19531,160.0,12.0,2.0,40.0,4.0,3,65150.0
19532,223.0,12.0,,19.0,7.0,3,41250.0
19533,198.0,12.0,2.0,36.0,6.0,3,38150.0
19534,125.0,0.0,2.0,26.0,5.0,3,40650.0
19535,229.0,0.0,2.0,13.0,7.0,3,59500.0
19536,318.0,12.0,3.0,1.0,7.0,3,94600.0
19537,102.0,12.0,2.0,23.0,2.0,2,137500.0
19538,202.0,12.0,2.0,14.0,5.0,3,53500.0
19539,183.0,12.0,2.0,34.0,6.0,3,47750.0
19540,204.0,12.0,2.0,32.0,,3,44150.0
19541,106.0,12.0,2.0,43.0,5.0,,34700.0
19542,132.0,12.0,2.0,39.0,4.0,3,225000.0
19543,271.0,12.0,38.0,36.0,7.0,3,33750.0
19544,127.0,12.0,,39.0,6.0,3,32500.0
19545,127.0,12.0,2.0,39.0,6.0,3,29400.0
19546,131.0,12.0,2.0,31.0,5.0,3,36900.0
19547,119.0,12.0,2.0,49.0,6.0,3,40450.0
19548,147.0,12.0,2.0,41.0,7.0,3,37450.0
19549,136.0,12.0,2.0,35.0,8.0,4,39750.0
19550,,12.0,2.0,35.0,7.0,3,36850.0
19551,144.0,12.0,2.0,26.0,6.0,3,40650.0
19552,185.0,12.0,2.0,21.0,8.0,3,30000.0
19553,81.0,12.0,2.0,28.0,5.0,3,37500.0
19554,116.0,12.0,2.0,37.0,7.0,3,27050.000000000004
19555,260.0,12.0,2.0,5.0,7.0,3,64649.99999999999
19556,170.0,12.0,2.0,36.0,7.0,3,31450.0
19557,201.0,12.0,2.0,22.0,7.0,3,41050.0
19558,194.0,12.0,2.0,33.0,8.0,4,34000.0
19559,163.0,12.0,2.0,36.0,6.0,3,29200.0
19560,96.0,12.0,2.0,39.0,7.0,3,30000.0
19561,348.0,12.0,2.0,2.0,7.0,3,82795.86973141883
19562,178.0,12.0,2.0,11.0,5.0,3,61000.0
19563,141.0,11.0,2.0,29.0,5.0,3,31800.0
19564,287.0,0.0,2.0,13.0,6.0,3,64649.99999999999
19565,351.0,12.0,2.0,17.0,6.0,3,71100.0
19566,145.0,12.0,2.0,23.0,6.0,3,46700.0
19567,140.0,,2.0,16.0,4.0,3,51949.99999999999
19568,223.0,12.0,2.0,35.0,5.0,3,48700.0
19569,264.0,11.0,2.0,30.0,6.0,3,51449.99999999999
19570,138.0,11.0,2.0,43.0,5.0,3,40750.0
19571,173.0,11.0,2.0,16.0,6.0,3,55650.0
19572,153.0,11.0,2.0,19.0,4.0,3,49750.0
19573,277.0,12.0,2.0,11.0,5.0,3,87400.0
19574,220.0,12.0,2.0,7.0,7.0,3,63900.0
19575,92.0,11.0,2.0,18.0,5.0,3,43750.0
19576,142.0,11.0,2.0,16.0,8.0,4,68750.0
19577,286.0,11.0,2.0,24.0,8.0,3,58050.0
19578,231.0,12.0,2.0,5.0,5.0,3,71800.0
19579,292.0,11.0,2.0,40.0,6.0,3,85250.0
19580,201.0,11.0,2.0,20.0,5.0,3,100650.0
19581,198.0,11.0,2.0,8.0,7.0,3,48400.0
19582,152.0,11.0,2.0,25.0,7.0,3,42150.0
19583,108.0,11.0,2.0,17.0,4.0,3,39600.0
19584,427.0,11.0,2.0,36.0,5.0,3,148818.05013448867
19585,179.0,11.0,2.0,27.0,6.0,3,40900.0
19586,244.0,11.0,35.0,30.0,7.0,3,43950.0
19587,297.0,11.0,2.0,30.0,6.0,3,87500.0
19588,271.0,11.0,2.0,35.0,6.0,3,82990.71180268939
19589,274.0,11.0,2.0,30.0,6.0,3,85700.0
19590,262.0,11.0,,27.0,6.0,3,96900.0
19591,298.0,11.0,2.0,22.0,6.0,3,102150.0
19592,367.0,11.0,2.0,30.0,6.0,3,71250.0
19593,199.0,11.0,2.0,32.0,6.0,3,43100.0
19594,342.0,11.0,2.0,25.0,6.0,3,66800.0
19595,161.0,11.0,2.0,33.0,6.0,3,97900.0
19596,282.0,11.0,2.0,12.0,5.0,3,61550.00000000001
19597,199.0,11.0,2.0,26.0,5.0,3,90250.0
19598,153.0,,2.0,26.0,7.0,3,32700.0
19599,116.0,11.0,2.0,17.0,4.0,3,83050.0
19600,233.0,11.0,2.0,29.0,5.0,three,77400.0
19601,198.0,,2.0,27.0,5.0,3,64850.0
19602,128.0,12.0,2.0,,5.0,3,60700.0
19603,164.0,12.0,2.0,27.0,6.0,3,41400.0
19604,200.0,12.0,2.0,32.0,8.0,4,45950.0
19605,,0.0,38.0,32.0,7.0,3,48950.0
19606,239.0,11.0,2.0,33.0,6.0,3,64600.0
19607,310.0,11.0,2.0,26.0,5.0,3,93750.0
19608,242.0,12.0,2.0,5.0,8.0,4,62600.0
19609,216.0,12.0,2.0,38.0,5.0,3,57599.99999999999
19610,277.0,12.0,2.0,6.0,6.0,3,64049.99999999999
19611,163.0,,2.0,37.0,7.0,3,46350.0
19612,268.0,0.0,2.0,12.0,5.0,3,72800.0
19613,393.0,12.0,2.0,4.0,6.0,3,80950.0
19614,,12.0,2.0,30.0,7.0,3,43250.0
19615,,12.0,2.0,31.0,8.0,4,50000.0
19616,40.0,12.0,2.0,33.0,6.0,3,56250.0
19617,225.0,12.0,2.0,34.0,6.0,3,81250.0
19618,237.0,12.0,2.0,37.0,5.0,3,85400.0
19619,258.0,11.0,22.0,33.0,6.0,3,81250.0
19620,262.0,11.0,2.0,52.0,6.0,3,36750.0
19621,187.0,11.0,2.0,42.0,6.0,3,37100.0
19622,300.0,12.0,2.0,36.0,6.0,3,89664.78687403323
19623,128.0,0.0,2.0,40.0,6.0,3,56250.0
19624,176.0,11.0,2.0,41.0,5.0,3,47500.0
19625,,11.0,2.0,17.0,6.0,3,35750.0
